2019-07-09 00:02:01,388 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\controller\\getdata.ts","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2251799814882658,"size":5289,"atimeMs":1562601721385.0627,"mtimeMs":1558969495801.0222,"ctimeMs":1558969495801.0222,"birthtimeMs":1558876516544.577,"atime":"2019-07-08T16:02:01.385Z","mtime":"2019-05-27T15:04:55.801Z","ctime":"2019-05-27T15:04:55.801Z","birthtime":"2019-05-26T13:15:16.545Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:01,589 WARN 4696 [agent:development] reload worker because C:\Users\cheng\Desktop\myMovie\app\myMovie\app\controller\getdata.ts change
2019-07-09 00:02:02,252 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\router.ts","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1125899906875239,"size":277,"atimeMs":1562601722249.561,"mtimeMs":1559393883361.6125,"ctimeMs":1559393883361.6125,"birthtimeMs":1558871986671.3816,"atime":"2019-07-08T16:02:02.250Z","mtime":"2019-06-01T12:58:03.362Z","ctime":"2019-06-01T12:58:03.362Z","birthtime":"2019-05-26T11:59:46.671Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:02,320 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\model\\Movie.js","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743849817,"size":552,"atimeMs":1562601722317.9453,"mtimeMs":1558881977292.281,"ctimeMs":1558881977292.281,"birthtimeMs":1558871986666.379,"atime":"2019-07-08T16:02:02.318Z","mtime":"2019-05-26T14:46:17.292Z","ctime":"2019-05-26T14:46:17.292Z","birthtime":"2019-05-26T11:59:46.666Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:02,520 WARN 4696 [agent:development] reload worker because C:\Users\cheng\Desktop\myMovie\app\myMovie\app\model\Movie.js change
2019-07-09 00:02:02,976 WARN 4696 [ClusterClient:Connection] socket is closed by other side while there were still unhandled data in the socket buffer
2019-07-09 00:02:09,043 WARN 4696 [ClusterClient:Connection] socket is closed by other side while there were still unhandled data in the socket buffer
2019-07-09 00:02:13,272 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page\\home\\component\\list\\List.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1125899906877767,"size":425,"atimeMs":1562601733257.2234,"mtimeMs":1558884159420.8298,"ctimeMs":1558884159420.8298,"birthtimeMs":1558871987112.112,"atime":"2019-07-08T16:02:13.257Z","mtime":"2019-05-26T15:22:39.421Z","ctime":"2019-05-26T15:22:39.421Z","birthtime":"2019-05-26T11:59:47.112Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:19,868 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page\\home\\component\\list\\List.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1125899906877767,"size":428,"atimeMs":1562601739802.6733,"mtimeMs":1562601739802.6733,"ctimeMs":1562601739802.6733,"birthtimeMs":1558871987112.112,"atime":"2019-07-08T16:02:19.803Z","mtime":"2019-07-08T16:02:19.803Z","ctime":"2019-07-08T16:02:19.803Z","birthtime":"2019-05-26T11:59:47.112Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:19,869 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page\\home\\component\\list\\List.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1125899906877767,"size":428,"atimeMs":1562601739802.6733,"mtimeMs":1562601739802.6733,"ctimeMs":1562601739802.6733,"birthtimeMs":1558871987112.112,"atime":"2019-07-08T16:02:19.803Z","mtime":"2019-07-08T16:02:19.803Z","ctime":"2019-07-08T16:02:19.803Z","birthtime":"2019-05-26T11:59:47.112Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:22,339 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601742336.1108,"mtimeMs":1562601742336.1108,"ctimeMs":1562601742336.1108,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:02:22.336Z","mtime":"2019-07-08T16:02:22.336Z","ctime":"2019-07-08T16:02:22.336Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:02:22,340 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601742336.1108,"mtimeMs":1562601742336.1108,"ctimeMs":1562601742336.1108,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:02:22.336Z","mtime":"2019-07-08T16:02:22.336Z","ctime":"2019-07-08T16:02:22.336Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
